27Al(3He,3H)27Si(1H)26Al
Ex(residual 27Si) = 8.037 MeV
Ex(final 26Al) = 0.0 MeV
Theta(projectile 3H) = 3.0 degrees
Target Thickness = 150.0 ug/cm^2
l = 0 decay
10000000 simulated events
2311376 hits
total efficiency: 0.23114(15)

Strip	CMtheta	hits	Eff	delEff
0	166.744	50480	0.005048	2.2467754671973788E-5
1	163.933	64017	0.0064017	2.5301580978270904E-5
2	161	78659	0.0078659	2.804621186541954E-5
3	157.956	94275	0.0094275	3.070423423568808E-5
4	154.811	110145	0.0110145	3.318810027705713E-5
5	151.572	125597	0.0125597	3.5439667041325316E-5
6	148.278	141160	0.014116	3.7571265616159374E-5
7	144.944	155037	0.0155037	3.937473809436705E-5
8	141.604	167486	0.0167486	4.0925053451400646E-5
9	138.287	177222	0.0177222	4.2097743407455936E-5
10	135.013	185827	0.0185827	4.310765593256028E-5
11	131.795	191026	0.0191026	4.3706521252554525E-5
12	128.674	193945	0.0193945	4.403918709513154E-5
13	125.651	194289	0.0194289	4.407822591711241E-5
14	122.751	192336	0.0192336	4.3856128420096546E-5
15	119.969	189875	0.0189875	4.357464859296056E-5
