27Al(3He,3H)27Si(1H)26Al
Ex(residual 27Si) = 7.651 MeV
Ex(final 26Al) = 0.0 MeV
Theta(projectile 3H) = 3.0 degrees
Target Thickness = 150.0 ug/cm^2
l = 0 decay
10000000 simulated events
1903873 hits
total efficiency: 0.19039(14)

Strip	CMtheta	hits	Eff	delEff
0	168.164	40143	0.0040143	2.0035718105423623E-5
1	165.668	50887	0.0050887	2.2558147087028226E-5
2	163.052	63741	0.0063741	2.5246980017419906E-5
3	160.314	75750	0.007575	2.752271788904577E-5
4	157.487	89678	0.0089678	2.9946285245419005E-5
5	154.565	102694	0.0102694	3.204590457453183E-5
6	151.569	116143	0.0116143	3.4079759388821984E-5
7	148.534	129377	0.0129377	3.596901444298967E-5
8	145.469	140460	0.014046	3.7477993542877934E-5
9	142.4	150758	0.0150758	3.882756752617913E-5
10	139.353	158264	0.0158264	3.9782408172457333E-5
11	136.348	166129	0.0166129	4.0758925402910224E-5
12	133.43	168718	0.0168718	4.1075296712257603E-5
13	130.598	162894	0.0162894	4.036012884023043E-5
14	127.848	151282	0.0151282	3.889498682349693E-5
15	125.198	136955	0.0136955	3.700743168608165E-5
