27Al(3He,2H)28Si(1H)27Al
Ex(residual 28Si) = 13.2469 MeV
Ex(final 27Al) = 0.0 MeV
Theta(projectile 2H) = 3.0 degrees
Target Thickness = 20.0 ug/cm^2
l = 0 decay
10000000 simulated events
2540141 hits
total efficiency: 0.25401(16)

Strip	CMtheta	hits	Eff	delEff
0	165.788	57990	0.005799	2.408111293109187E-5
1	162.792	73453	0.0073453	2.7102213931706764E-5
2	159.659	90368	0.0090368	3.0061270764889495E-5
3	156.403	107027	0.0107027	3.2714981277696E-5
4	153.05	123731	0.0123731	3.517541755260341E-5
5	149.616	141763	0.0141763	3.76514275957765E-5
6	146.124	158179	0.0158179	3.977172362370029E-5
7	142.61	173102	0.0173102	4.160552847879714E-5
8	139.094	185188	0.0185188	4.303347534187774E-5
9	135.603	195969	0.0195969	4.4268386010786524E-5
10	132.175	203182	0.0203182	4.507571408197545E-5
11	128.831	207631	0.0207631	4.5566544745020994E-5
12	125.586	208860	0.020886	4.570120348524752E-5
13	122.464	208124	0.0208124	4.562060937778012E-5
14	119.47	205246	0.0205246	4.5304083701141116E-5
15	116.62	200328	0.0200328	4.4758016041822046E-5
