27Al(3He,3H)27Si(1H)26Al
Ex(residual 27Si) = 8.207 MeV
Ex(final 26Al) = 0.0 MeV
Theta(projectile 3H) = 3.0 degrees
Target Thickness = 150.0 ug/cm^2
l = 0 decay
10000000 simulated events
2365809 hits
total efficiency: 0.23658(15)

Strip	CMtheta	hits	Eff	delEff
0	166.526	52419	0.0052419	2.2895196002655228E-5
1	163.666	66380	0.006638	2.5764316408552356E-5
2	160.683	81242	0.0081242	2.8502982300103264E-5
3	157.59	97336	0.0097336	3.119871792237623E-5
4	154.386	113715	0.0113715	3.372165476366781E-5
5	151.103	129235	0.0129235	3.5949269811777817E-5
6	147.763	144993	0.0144993	3.8077946373196126E-5
7	144.388	158621	0.0158621	3.9827251976504735E-5
8	141.009	171262	0.0171262	4.138381326074242E-5
9	137.647	181702	0.0181702	4.2626517568293096E-5
10	134.331	190635	0.0190635	4.36617681730825E-5
11	131.084	195173	0.0195173	4.417838838165105E-5
12	127.937	197844	0.0197844	4.4479658272068594E-5
13	124.891	196892	0.0196892	4.4372514014871866E-5
14	121.964	195800	0.01958	4.424929377967517E-5
15	119.167	192560	0.019256	4.388165903882851E-5
