167.01718081517947	1.3488609879290494	129.28107221227128
166.78016056157654	1.341403326598483	128.56629547720397
166.0367362972773	1.3315885985350904	127.62560657088797
166.2847317073086	1.3396715086118303	128.4003100360098
164.69218287638657	1.347900969935188	129.18905965004274
165.80529071679476	1.3280133135951069	127.28293473543434
165.56257330538034	1.3218662958005625	126.69377613532778
166.78709145513366	1.352083699735259	129.5899518088097
165.98816137886465	1.3431080101096668	128.72968022483965
166.96929248256896	1.345932873637242	129.00042820329438
166.3679161503892	1.3564698832693092	130.01034391390897
166.35879044844103	1.3340786299959597	127.86426269630363
166.65550600373297	1.3413213114345872	128.55843476477992
166.42733628030473	1.3401023540948984	128.44160425869646
165.10398203099956	1.3303243127824478	127.50443158017579
165.37203854424024	1.3465980230919357	129.06417920169508
165.97071025071168	1.3276395859360408	127.24711494902802
166.10088019722028	1.3425527746678034	128.67646389350773
165.36519752171938	1.3267339133159264	127.16031109863164
166.21166493704538	1.3671788221698458	131.0367381203592
166.6599456559768	1.33851468141402	128.28943436992145
166.68990683803767	1.3402105550109862	128.45197473465458
165.90810081522622	1.341198575239292	128.546671160473
166.1694579557882	1.3553076218459505	129.89894740652431
164.78466151313162	1.3477183526391865	129.1715567642429
165.39981332876815	1.3597237236078688	130.3222070128799
166.60467177294464	1.3473948644384246	129.14055215975307
165.5994107814774	1.320459485286615	126.5589409126694
165.72299427023628	1.3197357809864196	126.48957774720523
166.51507350063372	1.3360885168324705	128.0568995414454
167.1435912690726	1.3497276452617233	129.3641366571706
165.20250258602485	1.3313177785914796	127.59964993562326
166.32087430162616	1.3321243638279114	127.67695679313465
165.36519752171938	1.352486984668312	129.62860450098387
164.9846985234466	1.345092896358898	128.91992089813095
166.4067165793555	1.3426831019486438	128.68895506254316
166.57795721724446	1.338430639740274	128.2813794274258
166.744099845253	1.340300918917733	128.46063562918565
166.6901145152505	1.3397687784594379	128.4096328278358
165.73235862938984	1.3203448386451406	126.54795264859476
166.12193689828396	1.3596200343345406	130.312268953619
165.8529988262981	1.339128032166272	128.34822074123989
166.35262312831446	1.3484309626979905	129.23985660632883
165.768737242233	1.3226540295715568	126.76927618125046
166.47351484800006	1.34944680570877	129.33721969623076
166.04004846453924	1.3428400189866931	128.70399471682106
166.00391104200892	1.3631919828923933	130.65462101478676
165.766792528531	1.335901208726052	128.03894706669183
166.08971008588503	1.3602173832788471	130.36952163769533
166.78831668265352	1.3427889032257179	128.69909554600585
166.17591672659856	1.347699013813498	129.16970324179493
166.12840246402595	1.3318567338394174	127.65130589791393
164.9525159601291	1.3349983581069513	127.95241368991738
164.94157552484867	1.3454751557386915	128.9565584040898
165.1781061291217	1.3296019161620545	127.43519374878862
165.0145182647982	1.3473592133875958	129.13713519824415
166.70676871950772	1.3425221868064703	128.67353221148474
166.22984576652905	1.3300029184721747	127.47362766382942
165.977558479142	1.3308812080480859	127.55780699669084
166.43438135615528	1.3355471740843305	128.0050147500991
166.19989149083023	1.3479370605994365	129.19251874613394
165.8975849320765	1.3593901616513706	130.29023689307422
165.81398363291834	1.3212980668979852	126.63931445065859
166.12005759621357	1.3614537590579507	130.4880216075293
