z0 = 167.1 mm, incline = 55.0 degrees
Done. All strips have at least 900 counts.
Array Geometric Efficiency = 0.38932500000000003 +/- 0.002866598235496212
0	366	166.05548124543498	0.5858024605772004	1.3425592399738104	0.012632528972760954	128.67708355832136	1.210759970798506
1	436	164.25038951592427	0.6478970402845586	1.3079510057427022	0.012235578897012945	125.36007041255566	1.172714440639684
2	429	162.43408687192667	0.6679658436898317	1.2785688043836327	0.014170661897554778	122.54394441465787	1.3581817403445366
3	526	160.48386919132656	0.6664814865624035	1.2487025509148997	0.014925922110898361	119.6814246250317	1.4305693704020788
4	615	158.44980818980991	0.7024503788758787	1.2190964971145999	0.015131162134151378	116.84384357440531	1.4502405229415876
5	746	156.31316201373372	0.7223250508602853	1.1930397004244242	0.016363305335772106	114.34643973170458	1.568334822984751
6	792	154.10021137795837	0.7455265500471796	1.1667220254458766	0.01637632457064522	111.8240321079324	1.569582646658524
7	913	151.8015820013765	0.7798397973967296	1.1427172734898863	0.0176657172224058	109.52330571816205	1.6931639986452875
8	1087	149.3829728206876	0.757776999411102	1.1214288680930984	0.01915145351683714	107.48292653897644	1.8355638329343933
9	1239	146.8974205782546	0.7962697787671811	1.1030590202812893	0.0208934707317891	105.72227540980921	2.0025268153201314
10	1342	144.3320765247461	0.8046560233022084	1.0852970843629304	0.021194185197596718	104.01988936659197	2.0313486797507516
11	1397	141.74071200286068	0.8179467422238391	1.0696720023519504	0.022039615664936434	102.52230927949522	2.1123786437624443
12	1588	138.9388602870944	0.8323565606350655	1.0576889043440545	0.02363860165422865	101.3737937743769	2.2656328523147025
13	1695	136.1863340691248	0.8136627005187695	1.0464827663188792	0.023683583981474576	100.29974570551128	2.269944166491947
14	1370	133.40958553438426	0.8154804459866488	1.0295204490028134	0.01649263220175173	98.67399880538565	1.5807301076539546
15	1032	130.57566434782876	0.8289654792294538	1.0127541717485509	0.007280084182484381	97.06704129098152	0.6977569203638626
