z0 = 167.1 mm, incline = 15.0 degrees
Done. All strips have at least 900 counts.
Array Geometric Efficiency = 0.17735 +/- 0.002029586109284354
0	281	161.67609128580168	0.5015280349493567	1.0033472219574437	0.001600226240438207	161.9464679682646	0.2582864455536333
1	308	159.95426446339397	0.47800958344636646	1.0056365589276082	0.0017864276924822733	162.3159811618967	0.2883405153969449
2	361	158.21574883077233	0.4723575124589227	1.0092753403722947	0.0020701904608789803	162.90330306779268	0.3341415870501302
3	410	156.4662608555083	0.4933238675248716	1.0136553922289413	0.0025567087908505673	163.61027061818658	0.41266866462479507
4	410	154.73418283060082	0.48178675379479535	1.0189598599473806	0.0027929116633635116	164.46644462520374	0.45079327403175173
5	437	153.04477141286355	0.4778546764096273	1.024829513507644	0.002838595056210491	165.4138431343933	0.4581668571776812
6	455	151.3989147909023	0.46276237595969305	1.0317381221958424	0.0032736345629912943	166.52893544854305	0.5283849333262315
7	542	149.69614986586132	0.45369440078575035	1.039898068699624	0.0035304782725159747	167.84600145139643	0.5698411018435208
8	503	148.08332421916364	0.44437913775668525	1.0486834128486504	0.0037141404733232694	169.26401051514304	0.5994853207808192
9	545	146.50497856267108	0.42424913231237776	1.058015994026734	0.003999705718023568	170.77034703129885	0.6455773233334304
10	565	144.9162894539261	0.4409853164440844	1.0685738193694965	0.004346440062905795	172.47444555897533	0.7015423982809834
11	561	143.38479723143564	0.4411551779878711	1.079613621961824	0.004496456965717571	174.25633820567694	0.7257560573273957
12	582	141.87241958051868	0.4307872455567607	1.0918525977551177	0.004539196306367575	176.23178484857135	0.7326544520836819
13	469	140.34671125442833	0.39789385784313963	1.1037952484838889	0.0044876360861901285	178.15940278718452	0.7243323126418847
14	387	138.88080295156794	0.4159336840540493	1.1159429278900046	0.004254184333427378	180.12011362664188	0.6866517510410852
15	278	137.49506384127054	0.38383594436181756	1.1285308427826222	0.0039844287426817485	182.151881205534	0.6431115246466046
