z0 = 124.54 mm, incline = 40.0 degrees
Done. All strips have at least 900 counts.
Array Geometric Efficiency = 0.6907000000000001 +/- 0.003535086293147594
0	647	164.62006899731807	0.9156168464994882	1.1112433626802076	0.01123802808052048	106.01614493740308	1.072143558987072
1	742	161.3963713128599	0.9602557056971698	1.0871205443210803	0.011884632166486839	103.71475147729578	1.1338316417287546
2	963	157.96383584508524	1.0077566542328829	1.0666033989488906	0.013367654213970315	101.75735066795933	1.2753166535880496
3	1146	154.50522804881464	1.0438975754870683	1.0487611206728635	0.014061317955446141	100.05514067215552	1.3414943768818703
4	1365	150.81804892599314	1.0599190778000618	1.0359135046451338	0.015978068267007213	98.82943731262237	1.5243584421910745
5	1600	147.18183169944868	1.0485938436472606	1.0279461652869506	0.01771205642418026	98.06932784197942	1.6897864176859356
6	1830	143.47995055942854	1.0653759252170294	1.0234577640269373	0.019529699174877208	97.64112011134254	1.8631953070155978
7	1896	139.66404765420313	1.0792060211154217	1.0234880990702901	0.021335985418326056	97.64401417079014	2.0355207495167265
8	2112	136.01217638725657	1.0494920737269364	1.0282562489184104	0.02300641418594805	98.09891080491953	2.1948849574590388
9	2135	132.24358016147255	1.0686303409768119	1.0351109248323929	0.023443743234450434	98.75286865033958	2.2366075371829703
10	2304	128.65859678875142	1.0684516921096028	1.049365590987087	0.02633313041270705	100.11280905929303	2.5122642476451347
11	2188	125.19094011552647	1.0720551016220796	1.066150064192995	0.027564476337799116	101.71410109293298	2.629738558371107
12	2246	121.75184370963038	1.1047181607823913	1.0873132535749206	0.028822404020909905	103.73313655195341	2.7497488531750878
13	2159	118.49118762279473	1.1208969383308776	1.1119144019250764	0.03016846175376278	106.08016421187664	2.8781670345488557
14	2177	115.41555397146287	1.114263487525608	1.1382807008103712	0.030972469752507246	108.59559283711056	2.9548719502886147
15	2118	112.47190281933942	1.1565740977105623	1.1690706470881849	0.03189013487137093	111.53305146843137	3.042420116185764
